steps,time_in_bed_hours,active_cals_kcal,exercise_min,nonsedentary_hours,daylight_hours,distance_m,flights,resting_hr_bpm
9368.0,7.383333333333334,2.891,0.0,16.616666666666667,0.9020667500909185,7106.0,2.0,63.0
10908.0,6.083333333333333,4.167,132.0,17.916666666666668,1.2430934888566614,7929.0,9.0,55.0
3975.0,7.616666666666666,3.352,71.0,16.383333333333333,2.777776484047029,3113.0,7.0,56.0
7109.0,9.05,3.799,134.0,14.95,0.8542032644136539,5663.0,2.0,61.0
9265.0,8.316666666666666,3.667,112.0,15.683333333333334,0.7425545400291581,7173.0,2.0,56.0
7319.0,7.55,2.548,0.0,16.45,1.404664108510667,5394.0,10.0,59.0
11785.0,9.3,4.091,145.0,14.7,1.86415869663221,7597.0,14.0,57.0
14993.0,8.066666666666666,2.108,0.0,15.933333333333334,1.6216556387055658,11821.0,7.0,61.0
7058.0,9.55,4.52,187.0,14.45,1.0896054657160854,5725.0,8.0,57.0
7906.0,6.083333333333333,3.097,44.0,17.916666666666668,1.4197179434595106,6184.0,11.0,55.0
10588.0,6.733333333333333,4.131,172.0,17.266666666666666,1.3280307215777707,7475.0,2.0,59.0
14027.0,7.766666666666667,2.829,0.0,16.233333333333334,1.1076765932720738,10993.0,12.0,54.0
6944.0,7.666666666666667,3.256,50.0,16.333333333333332,3.3304763474265764,5506.0,13.0,56.0
10622.0,8.55,3.29,67.0,15.45,1.8532577498298886,8794.0,24.0,59.0
14553.0,7.383333333333334,2.254,23.0,16.616666666666667,2.3823980047499838,10277.0,6.0,61.0
5870.0,9.516666666666667,3.559,124.0,14.483333333333333,1.2059791056500868,4336.0,5.0,55.0
6797.0,12.783333333333333,9.041,0.0,11.216666666666667,1.0914969926364324,5351.0,13.0,54.5
8940.0,10.366666666666667,4.212,358.0,13.633333333333333,0.9638455463740848,6731.0,13.0,57.0
8698.0,7.883333333333334,2.623,0.0,16.116666666666667,0.5,6037.0,5.0,56.0
12031.0,7.3,3.665,157.0,16.7,0.8053935062064936,9273.0,6.0,52.0
10604.0,8.233333333333333,2.292,0.0,15.766666666666667,0.5,8259.0,11.0,56.0
5562.0,7.85,4.582,157.0,16.15,0.5,4196.0,3.0,54.0
11288.0,7.333333333333333,2.545,0.0,16.666666666666668,0.9299153846579948,8590.0,6.0,62.0
8556.0,8.866666666666667,4.022,122.0,15.133333333333333,2.5408023089004748,6306.0,9.0,50.0
13186.0,7.183333333333334,3.03,62.0,16.816666666666666,1.7505613492736187,10864.0,14.0,50.0
8431.0,9.45,2.335,0.0,14.55,2.458394633624822,5943.0,4.0,67.0
8408.0,7.366666666666666,3.711,113.0,16.633333333333333,2.051021137163946,6059.0,0.0,58.0
11352.0,7.766666666666667,2.339,0.0,16.233333333333334,2.271124511333945,8520.0,0.0,61.0
11907.0,8.55,3.755,143.0,15.45,1.0143721032867974,9453.0,0.0,53.0
11120.0,6.633333333333334,3.388,122.0,17.366666666666667,2.203432334601536,7507.0,0.0,55.0
5786.0,15.166666666666666,7.241,203.0,8.833333333333334,1.4934332971853754,3960.0,7.0,59.0
11345.0,8.05,2.587,0.0,15.95,1.2913468954364151,7352.0,1.0,54.0
7414.0,7.15,3.401,69.0,16.85,2.1766782594313163,5572.0,4.0,59.0
10588.0,9.083333333333334,2.252,0.0,14.916666666666666,1.9879980976690497,7349.0,3.0,67.0
6440.0,10.05,3.104,136.0,13.95,1.110313165208942,4706.0,5.0,61.0
11115.0,12.516666666666667,7.337,0.0,11.483333333333333,0.5,8704.0,16.0,63.0
7983.0,0.0,0.0,166.0,24.0,1.6711101676712095,5731.0,12.0,0.0
6793.0,7.466666666666667,2.771,0.0,16.53333333333333,1.8138872126783565,5173.0,8.0,55.0
11784.0,11.833333333333334,2.266,0.0,12.166666666666666,1.545573574819187,8662.0,5.0,54.0
10604.0,7.583333333333333,0.0,0.0,16.416666666666668,1.1868985853461267,8309.0,5.0,55.0
